collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2020-09-04-US-SF-2,Mi8,1283278906000,37.4236382717,-122.2282552033,113.07,1492.00,1.10,0.00,36.73,131.10
2020-09-04-US-SF-2,Mi8,1283278907000,37.4234223633,-122.2279455950,114.20,1493.00,1.10,0.00,36.06,131.10
2020-09-04-US-SF-2,Mi8,1283278908000,37.4232105783,-122.2276420600,115.31,1494.00,1.20,0.00,35.34,131.00
2020-09-04-US-SF-2,Mi8,1283278909000,37.4230042350,-122.2273438050,116.37,1495.00,1.30,0.00,34.57,130.70
2020-09-04-US-SF-2,Mi8,1283278910000,37.4228026433,-122.2270508817,117.37,1496.00,1.30,0.00,33.90,130.70
2020-09-04-US-SF-2,Mi8,1283278911000,37.4226047167,-122.2267639433,118.27,1497.00,1.30,0.00,33.23,130.90
2020-09-04-US-SF-2,Mi8,1283278912000,37.4224107000,-122.2264825933,119.07,1498.00,1.30,0.00,32.62,130.60
2020-09-04-US-SF-2,Mi8,1283278913000,37.4222212067,-122.2262056817,119.79,1499.00,1.30,0.00,32.00,130.60
2020-09-04-US-SF-2,Mi8,1283278914000,37.4220349633,-122.2259340817,120.42,1500.00,1.30,0.00,31.43,130.70
2020-09-04-US-SF-2,Mi8,1283278915000,37.4218516350,-122.2256677017,120.96,1501.00,1.40,0.00,30.87,130.70
2020-09-04-US-SF-2,Mi8,1283278916000,37.4216712750,-122.2254058167,121.42,1502.00,1.40,0.00,30.35,130.70
2020-09-04-US-SF-2,Mi8,1283278917000,37.4214938567,-122.2251482900,121.78,1503.00,1.40,0.00,29.89,130.80
2020-09-04-US-SF-2,Mi8,1283278918000,37.4213196000,-122.2248952483,122.08,1504.00,1.40,0.00,29.22,130.70
2020-09-04-US-SF-2,Mi8,1283278919000,37.4211507617,-122.2246491783,122.29,1505.00,1.20,0.00,28.19,130.70
2020-09-04-US-SF-2,Mi8,1283278920000,37.4209873950,-122.2244113917,122.46,1506.00,1.20,0.00,27.52,130.80
2020-09-04-US-SF-2,Mi8,1283278921000,37.4208261367,-122.2241780583,122.69,1507.00,1.20,0.00,27.11,131.00
2020-09-04-US-SF-2,Mi8,1283278922000,37.4206673000,-122.2239486767,123.07,1508.00,1.20,0.00,26.65,131.00
2020-09-04-US-SF-2,Mi8,1283278923000,37.4205118467,-122.2237226817,123.55,1509.00,1.20,0.00,26.19,130.70
2020-09-04-US-SF-2,Mi8,1283278924000,37.4203606983,-122.2234987750,123.98,1510.00,1.20,0.00,25.77,129.80
2020-09-04-US-SF-2,Mi8,1283278925000,37.4202167017,-122.2232729017,124.26,1511.00,1.20,0.00,25.36,127.90
2020-09-04-US-SF-2,Mi8,1283278926000,37.4200796350,-122.2230457833,124.46,1512.00,1.20,0.00,25.05,126.40
2020-09-04-US-SF-2,Mi8,1283278927000,37.4199491633,-122.2228165367,124.63,1513.00,0.90,0.00,24.80,124.70
2020-09-04-US-SF-2,Mi8,1283278928000,37.4198256483,-122.2225839367,124.80,1514.00,0.90,0.00,24.74,122.70
2020-09-04-US-SF-2,Mi8,1283278929000,37.4197074550,-122.2223444317,124.98,1515.00,0.90,0.00,25.21,120.90
2020-09-04-US-SF-2,Mi8,1283278930000,37.4195931300,-122.2220941617,125.16,1516.00,0.90,0.00,25.67,118.80
2020-09-04-US-SF-2,Mi8,1283278931000,37.4194857233,-122.2218379417,125.35,1517.00,0.90,0.00,25.52,116.90
2020-09-04-US-SF-2,Mi8,1283278932000,37.4193843200,-122.2215784283,125.54,1518.00,0.90,0.00,25.62,115.20
2020-09-04-US-SF-2,Mi8,1283278933000,37.4192899300,-122.2213144317,125.71,1519.00,0.90,0.00,25.52,113.10
2020-09-04-US-SF-2,Mi8,1283278934000,37.4192044050,-122.2210490033,125.81,1520.00,1.20,0.00,25.26,110.90
2020-09-04-US-SF-2,Mi8,1283278935000,37.4191270733,-122.2207819850,125.96,1521.00,1.20,0.00,25.05,109.10
2020-09-04-US-SF-2,Mi8,1283278936000,37.4190566167,-122.2205145283,126.18,1522.00,1.20,0.00,24.74,107.50
2020-09-04-US-SF-2,Mi8,1283278937000,37.4189933017,-122.2202485650,126.32,1523.00,7.40,0.00,24.38,105.90
2020-09-04-US-SF-2,Mi8,1283278938000,37.4189372083,-122.2199839567,126.52,1524.00,0.00,0.00,24.13,103.90
2020-09-04-US-SF-2,Mi8,1283278939000,37.4188880150,-122.2197182733,126.70,1525.00,0.00,0.00,24.13,102.30
2020-09-04-US-SF-2,Mi8,1283278940000,37.4188437200,-122.2194510150,126.68,1526.00,14.50,0.00,24.08,101.20
2020-09-04-US-SF-2,Mi8,1283278941000,37.4188028800,-122.2191851167,126.59,1527.00,0.00,0.00,23.82,100.50
2020-09-04-US-SF-2,Mi8,1283278942000,37.4187640817,-122.2189219867,126.54,1528.00,0.00,0.00,23.51,100.30
2020-09-04-US-SF-2,Mi8,1283278943000,37.4187258567,-122.2186630233,126.60,1529.00,0.00,0.00,23.10,100.50
2020-09-04-US-SF-2,Mi8,1283278944000,37.4186878783,-122.2184088217,126.78,1530.00,0.00,0.00,22.69,100.50
2020-09-04-US-SF-2,Mi8,1283278945000,37.4186506417,-122.2181583767,126.95,1531.00,2.30,0.00,22.48,100.40
2020-09-04-US-SF-2,Mi8,1283278946000,37.4186140667,-122.2179075267,127.13,1532.00,1.70,0.00,22.58,100.10
2020-09-04-US-SF-2,Mi8,1283278947000,37.4185783983,-122.2176567950,127.28,1533.00,1.10,0.00,22.53,100.00
2020-09-04-US-SF-2,Mi8,1283278948000,37.4185414017,-122.2174070617,127.43,1534.00,1.10,0.00,22.53,100.60
2020-09-04-US-SF-2,Mi8,1283278949000,37.4185032517,-122.2171558017,127.60,1535.00,0.90,0.00,22.69,100.70
2020-09-04-US-SF-2,Mi8,1283278950000,37.4184649550,-122.2169037500,127.77,1536.00,0.80,0.00,22.69,100.70
2020-09-04-US-SF-2,Mi8,1283278951000,37.4184267467,-122.2166532050,127.93,1537.00,0.80,0.00,22.53,100.80
2020-09-04-US-SF-2,Mi8,1283278952000,37.4183883383,-122.2164014867,128.00,1538.00,0.80,0.00,22.89,100.70
2020-09-04-US-SF-2,Mi8,1283278953000,37.4183486867,-122.2161437800,127.92,1539.00,0.80,0.00,23.56,101.00
2020-09-04-US-SF-2,Mi8,1283278954000,37.4183040067,-122.2158798250,127.90,1540.00,0.80,0.00,24.23,102.80
2020-09-04-US-SF-2,Mi8,1283278955000,37.4182502183,-122.2156109017,128.09,1541.00,0.80,0.00,25.00,105.00
2020-09-04-US-SF-2,Mi8,1283278956000,37.4181868233,-122.2153359500,128.26,1542.00,0.80,0.00,25.52,106.80
2020-09-04-US-SF-2,Mi8,1283278957000,37.4181167867,-122.2150609733,128.46,1543.00,0.80,0.00,25.62,108.30
2020-09-04-US-SF-2,Mi8,1283278958000,37.4180397183,-122.2147867267,128.66,1544.00,0.80,0.00,25.93,110.40
2020-09-04-US-SF-2,Mi8,1283278959000,37.4179533450,-122.2145128350,128.84,1545.00,0.80,0.00,26.24,112.50
2020-09-04-US-SF-2,Mi8,1283278960000,37.4178580917,-122.2142401283,129.03,1546.00,1.10,0.00,26.44,114.50
2020-09-04-US-SF-2,Mi8,1283278961000,37.4177550167,-122.2139711733,129.24,1547.00,1.10,0.00,26.44,116.60
2020-09-04-US-SF-2,Mi8,1283278962000,37.4176441200,-122.2137076467,129.36,1548.00,1.10,0.00,26.29,118.80
2020-09-04-US-SF-2,Mi8,1283278963000,37.4175273350,-122.2134514500,129.55,1549.00,1.10,0.00,25.98,120.40
2020-09-04-US-SF-2,Mi8,1283278964000,37.4174061383,-122.2132019683,129.76,1550.00,1.10,0.00,25.83,122.20
2020-09-04-US-SF-2,Mi8,1283278965000,37.4172778867,-122.2129577450,130.03,1551.00,1.10,0.00,26.03,124.30
2020-09-04-US-SF-2,Mi8,1283278966000,37.4171415717,-122.2127173200,130.34,1552.00,1.10,0.00,26.24,126.30
2020-09-04-US-SF-2,Mi8,1283278967000,37.4169970800,-122.2124824950,130.69,1553.00,1.10,0.00,26.24,128.80
2020-09-04-US-SF-2,Mi8,1283278968000,37.4168455683,-122.2122552683,131.09,1554.00,1.20,0.00,26.24,130.70
2020-09-04-US-SF-2,Mi8,1283278969000,37.4166884517,-122.2120341850,131.50,1555.00,1.20,0.00,26.24,132.40
2020-09-04-US-SF-2,Mi8,1283278970000,37.4165253233,-122.2118173917,131.91,1556.00,1.40,0.00,26.60,134.10
2020-09-04-US-SF-2,Mi8,1283278971000,37.4163536267,-122.2116042617,132.26,1557.00,1.40,0.00,27.06,136.40
2020-09-04-US-SF-2,Mi8,1283278972000,37.4161720933,-122.2113964317,132.58,1558.00,2.50,0.00,27.57,138.50
2020-09-04-US-SF-2,Mi8,1283278973000,37.4159816867,-122.2111927750,133.02,1559.00,4.70,0.00,27.99,140.60
2020-09-04-US-SF-2,Mi8,1283278974000,37.4157847033,-122.2109926333,133.35,1560.00,4.70,0.00,28.24,141.20
2020-09-04-US-SF-2,Mi8,1283278975000,37.4155888050,-122.2107875317,133.39,1561.00,1.80,0.00,28.50,138.70
2020-09-04-US-SF-2,Mi8,1283278976000,37.4153952467,-122.2105716550,133.30,1562.00,2.50,0.00,29.07,138.30
2020-09-04-US-SF-2,Mi8,1283278977000,37.4151958233,-122.2103524883,133.18,1563.00,3.60,0.00,29.68,139.40
2020-09-04-US-SF-2,Mi8,1283278978000,37.4149914967,-122.2101348433,133.10,1564.00,3.60,0.00,29.89,140.00
2020-09-04-US-SF-2,Mi8,1283278979000,37.4147837967,-122.2099153533,132.92,1565.00,3.60,0.00,30.25,139.60
2020-09-04-US-SF-2,Mi8,1283278980000,37.4145796250,-122.2096900967,132.46,1566.00,3.60,0.00,30.04,137.90
2020-09-04-US-SF-2,Mi8,1283278981000,37.4143842050,-122.2094648300,131.77,1567.00,1.30,0.00,28.86,136.80
2020-09-04-US-SF-2,Mi8,1283278982000,37.4142022417,-122.2092403783,130.99,1568.00,1.10,0.00,27.88,134.20
2020-09-04-US-SF-2,Mi8,1283278983000,37.4140314100,-122.2090139183,130.18,1569.00,1.10,0.00,27.32,132.30
2020-09-04-US-SF-2,Mi8,1283278984000,37.4138708650,-122.2087843400,129.32,1570.00,1.10,0.00,26.75,130.40
2020-09-04-US-SF-2,Mi8,1283278985000,37.4137196650,-122.2085526883,128.35,1571.00,1.10,0.00,26.24,128.10
2020-09-04-US-SF-2,Mi8,1283278986000,37.4135776967,-122.2083168383,127.30,1572.00,1.10,0.00,26.08,126.10
2020-09-04-US-SF-2,Mi8,1283278987000,37.4134424933,-122.2080758650,126.32,1573.00,1.00,0.00,26.03,124.30
2020-09-04-US-SF-2,Mi8,1283278988000,37.4133129683,-122.2078309183,125.33,1574.00,1.00,0.00,25.98,122.80
2020-09-04-US-SF-2,Mi8,1283278989000,37.4131890483,-122.2075807517,124.38,1575.00,1.00,0.00,26.29,120.90
2020-09-04-US-SF-2,Mi8,1283278990000,37.4130700083,-122.2073203983,123.37,1576.00,1.00,0.00,26.80,118.60
2020-09-04-US-SF-2,Mi8,1283278991000,37.4129571933,-122.2070489933,122.33,1577.00,1.00,0.00,27.52,116.40
2020-09-04-US-SF-2,Mi8,1283278992000,37.4128502900,-122.2067649283,121.30,1578.00,1.00,0.00,27.99,114.20
2020-09-04-US-SF-2,Mi8,1283278993000,37.4127494767,-122.2064732267,120.13,1579.00,1.00,0.00,28.29,112.60
2020-09-04-US-SF-2,Mi8,1283278994000,37.4126516967,-122.2061755350,118.83,1580.00,1.00,0.00,28.76,112.10
2020-09-04-US-SF-2,Mi8,1283278995000,37.4125532267,-122.2058714817,117.52,1581.00,1.00,0.00,29.32,111.80
2020-09-04-US-SF-2,Mi8,1283278996000,37.4124551050,-122.2055627800,116.35,1582.00,1.00,0.00,29.48,111.50
2020-09-04-US-SF-2,Mi8,1283278997000,37.4123570383,-122.2052516200,115.24,1583.00,1.00,0.00,29.89,111.40
2020-09-04-US-SF-2,Mi8,1283278998000,37.4122569300,-122.2049344750,114.09,1584.00,1.00,0.00,30.46,111.80
2020-09-04-US-SF-2,Mi8,1283278999000,37.4121540283,-122.2046145133,112.92,1585.00,1.00,0.00,30.56,111.80
2020-09-04-US-SF-2,Mi8,1283279000000,37.4120509383,-122.2042945683,111.78,1586.00,1.00,0.00,30.56,112.10
2020-09-04-US-SF-2,Mi8,1283279001000,37.4119452217,-122.2039760167,110.60,1587.00,1.00,0.00,30.61,113.30
2020-09-04-US-SF-2,Mi8,1283279002000,37.4118337017,-122.2036565617,109.42,1588.00,1.00,0.00,31.28,113.60
2020-09-04-US-SF-2,Mi8,1283279003000,37.4117189517,-122.2033274083,108.20,1589.00,1.00,0.00,32.41,113.20
2020-09-04-US-SF-2,Mi8,1283279004000,37.4116032933,-122.2029839367,106.95,1590.00,1.00,0.00,33.54,112.40
2020-09-04-US-SF-2,Mi8,1283279005000,37.4114870500,-122.2026284333,105.65,1591.00,1.00,0.00,34.52,111.90
2020-09-04-US-SF-2,Mi8,1283279006000,37.4113690467,-122.2022617800,104.31,1592.00,1.00,0.00,35.50,111.90
2020-09-04-US-SF-2,Mi8,1283279007000,37.4112473767,-122.2018855217,102.99,1593.00,1.00,0.00,36.27,112.00
2020-09-04-US-SF-2,Mi8,1283279008000,37.4111232317,-122.2015025017,101.92,1594.00,1.30,0.00,36.94,111.90
2020-09-04-US-SF-2,Mi8,1283279009000,37.4109987867,-122.2011129500,101.08,1595.00,1.40,0.00,37.35,111.70
2020-09-04-US-SF-2,Mi8,1283279010000,37.4108723133,-122.2007213683,100.48,1596.00,1.40,0.00,37.45,111.90
2020-09-04-US-SF-2,Mi8,1283279011000,37.4107470967,-122.2003266633,100.14,1597.00,1.40,0.00,37.71,111.50
2020-09-04-US-SF-2,Mi8,1283279012000,37.4106218533,-122.1999306833,99.88,1598.00,1.50,0.00,37.71,111.60
2020-09-04-US-SF-2,Mi8,1283279013000,37.4104961600,-122.1995366617,100.06,1599.00,1.30,0.00,37.40,111.80
2020-09-04-US-SF-2,Mi8,1283279014000,37.4103713133,-122.1991461017,100.19,1600.00,2.40,0.00,37.09,111.70
2020-09-04-US-SF-2,Mi8,1283279015000,37.4102474150,-122.1987590333,100.41,1601.00,6.70,0.00,36.78,111.90
2020-09-04-US-SF-2,Mi8,1283279016000,37.4101249100,-122.1983750683,100.69,1602.00,6.50,0.00,36.42,111.60
2020-09-04-US-SF-2,Mi8,1283279017000,37.4100047483,-122.1979945467,100.88,1603.00,0.90,0.00,36.11,111.40
2020-09-04-US-SF-2,Mi8,1283279018000,37.4098854100,-122.1976145883,101.06,1604.00,0.80,0.00,36.22,111.50
2020-09-04-US-SF-2,Mi8,1283279019000,37.4097642017,-122.1972350617,101.25,1605.00,0.70,0.00,36.11,112.00
2020-09-04-US-SF-2,Mi8,1283279020000,37.4096425850,-122.1968572550,101.43,1606.00,0.70,0.00,36.01,111.80
2020-09-04-US-SF-2,Mi8,1283279021000,37.4095218283,-122.1964785633,101.61,1607.00,1.00,0.00,36.17,111.70
2020-09-04-US-SF-2,Mi8,1283279022000,37.4094013050,-122.1961000267,101.79,1608.00,1.00,0.00,35.96,111.80
2020-09-04-US-SF-2,Mi8,1283279023000,37.4092806383,-122.1957252400,101.97,1609.00,0.80,0.00,35.60,112.10
2020-09-04-US-SF-2,Mi8,1283279024000,37.4091596850,-122.1953549317,102.17,1610.00,0.80,0.00,35.34,112.20
2020-09-04-US-SF-2,Mi8,1283279025000,37.4090390900,-122.1949846533,102.19,1611.00,0.80,0.00,35.39,112.10
2020-09-04-US-SF-2,Mi8,1283279026000,37.4089194917,-122.1946150683,102.39,1612.00,0.90,0.00,35.19,112.00
2020-09-04-US-SF-2,Mi8,1283279027000,37.4088004200,-122.1942481983,102.57,1613.00,0.80,0.00,34.93,111.90
2020-09-04-US-SF-2,Mi8,1283279028000,37.4086836683,-122.1938837883,102.80,1614.00,1.30,0.00,34.62,111.70
2020-09-04-US-SF-2,Mi8,1283279029000,37.4085687833,-122.1935223750,103.21,1615.00,1.30,0.00,34.31,111.60
2020-09-04-US-SF-2,Mi8,1283279030000,37.4084544200,-122.1931628583,103.76,1616.00,1.30,0.00,34.21,111.80
2020-09-04-US-SF-2,Mi8,1283279031000,37.4083389250,-122.1928070283,104.24,1617.00,1.20,0.00,33.80,112.50
2020-09-04-US-SF-2,Mi8,1283279032000,37.4082196183,-122.1924593150,105.00,1618.00,1.20,0.00,33.23,114.00
2020-09-04-US-SF-2,Mi8,1283279033000,37.4080953117,-122.1921219533,106.00,1619.00,1.20,0.00,32.62,115.50
2020-09-04-US-SF-2,Mi8,1283279034000,37.4079647017,-122.1917949167,106.99,1620.00,1.20,0.00,32.26,117.60
2020-09-04-US-SF-2,Mi8,1283279035000,37.4078259533,-122.1914775067,108.02,1621.00,0.90,0.00,31.90,119.80
2020-09-04-US-SF-2,Mi8,1283279036000,37.4076789800,-122.1911708933,108.98,1622.00,0.90,0.00,31.48,122.20
2020-09-04-US-SF-2,Mi8,1283279037000,37.4075245567,-122.1908766767,109.96,1623.00,0.90,0.00,30.87,124.40
2020-09-04-US-SF-2,Mi8,1283279038000,37.4073653250,-122.1905958383,110.88,1624.00,0.80,0.00,30.15,126.40
2020-09-04-US-SF-2,Mi8,1283279039000,37.4072017000,-122.1903275367,111.77,1625.00,0.80,0.00,29.79,128.30
2020-09-04-US-SF-2,Mi8,1283279040000,37.4070314317,-122.1900664867,112.69,1626.00,0.70,0.00,30.04,129.90
2020-09-04-US-SF-2,Mi8,1283279041000,37.4068538550,-122.1898076650,113.59,1627.00,1.20,0.00,30.25,131.40
2020-09-04-US-SF-2,Mi8,1283279042000,37.4066723867,-122.1895575000,114.54,1628.00,1.30,0.00,29.68,133.10
2020-09-04-US-SF-2,Mi8,1283279043000,37.4064884267,-122.1893190300,115.41,1629.00,1.30,0.00,29.07,134.90
2020-09-04-US-SF-2,Mi8,1283279044000,37.4063020500,-122.1890936417,116.33,1630.00,1.30,0.00,28.45,137.20
2020-09-04-US-SF-2,Mi8,1283279045000,37.4061113683,-122.1888813217,117.15,1631.00,1.20,0.00,28.35,139.40
2020-09-04-US-SF-2,Mi8,1283279046000,37.4059125700,-122.1886747217,118.04,1632.00,1.30,0.00,29.07,141.20
2020-09-04-US-SF-2,Mi8,1283279047000,37.4057033933,-122.1884697100,119.02,1633.00,1.30,0.00,29.58,142.70
2020-09-04-US-SF-2,Mi8,1283279048000,37.4054911650,-122.1882701517,120.11,1634.00,1.30,0.00,29.37,143.30
2020-09-04-US-SF-2,Mi8,1283279049000,37.4052781967,-122.1880716567,121.02,1635.00,1.30,0.00,29.48,143.40
2020-09-04-US-SF-2,Mi8,1283279050000,37.4050647150,-122.1878739367,121.88,1636.00,1.40,0.00,29.37,143.30
2020-09-04-US-SF-2,Mi8,1283279051000,37.4048527967,-122.1876766383,122.69,1637.00,1.40,0.00,29.17,143.50
2020-09-04-US-SF-2,Mi8,1283279052000,37.4046417750,-122.1874825683,123.42,1638.00,1.40,0.00,28.91,143.80
2020-09-04-US-SF-2,Mi8,1283279053000,37.4044309117,-122.1872899567,124.10,1639.00,0.90,0.00,29.12,143.90
2020-09-04-US-SF-2,Mi8,1283279054000,37.4042175600,-122.1870944600,124.80,1640.00,0.90,0.00,29.43,143.70
2020-09-04-US-SF-2,Mi8,1283279055000,37.4040043800,-122.1868965767,125.45,1641.00,0.90,0.00,29.48,143.20
2020-09-04-US-SF-2,Mi8,1283279056000,37.4037901000,-122.1866946700,125.98,1642.00,0.90,0.00,29.94,142.80
2020-09-04-US-SF-2,Mi8,1283279057000,37.4035747267,-122.1864885783,126.39,1643.00,0.90,0.00,30.15,142.50
2020-09-04-US-SF-2,Mi8,1283279058000,37.4033587133,-122.1862796250,126.70,1644.00,0.90,0.00,30.40,142.30
2020-09-04-US-SF-2,Mi8,1283279059000,37.4031407400,-122.1860697417,126.96,1645.00,0.90,0.00,30.56,142.60
2020-09-04-US-SF-2,Mi8,1283279060000,37.4029228633,-122.1858602550,127.28,1646.00,0.90,0.00,30.40,142.30
2020-09-04-US-SF-2,Mi8,1283279061000,37.4027080067,-122.1856489550,127.60,1647.00,0.90,0.00,30.30,141.30
2020-09-04-US-SF-2,Mi8,1283279062000,37.4024954767,-122.1854350483,127.84,1648.00,0.90,0.00,30.20,141.30
2020-09-04-US-SF-2,Mi8,1283279063000,37.4022834567,-122.1852227233,128.07,1649.00,1.20,0.00,30.04,141.40
2020-09-04-US-SF-2,Mi8,1283279064000,37.4020720550,-122.1850113800,128.21,1650.00,1.20,0.00,29.99,141.30
2020-09-04-US-SF-2,Mi8,1283279065000,37.4018609500,-122.1847995267,128.41,1651.00,1.20,0.00,30.09,141.10
2020-09-04-US-SF-2,Mi8,1283279066000,37.4016499250,-122.1845864783,128.70,1652.00,1.30,0.00,30.04,141.00
2020-09-04-US-SF-2,Mi8,1283279067000,37.4014403683,-122.1843730417,129.05,1653.00,1.40,0.00,29.89,140.70
2020-09-04-US-SF-2,Mi8,1283279068000,37.4012323483,-122.1841596700,129.32,1654.00,1.40,0.00,29.79,140.50
2020-09-04-US-SF-2,Mi8,1283279069000,37.4010243133,-122.1839458050,129.64,1655.00,1.30,0.00,29.99,140.70
2020-09-04-US-SF-2,Mi8,1283279070000,37.4008138317,-122.1837313967,129.96,1656.00,1.30,0.00,30.25,141.00
2020-09-04-US-SF-2,Mi8,1283279071000,37.4006009367,-122.1835160167,130.33,1657.00,1.30,0.00,30.46,141.00
2020-09-04-US-SF-2,Mi8,1283279072000,37.4003871017,-122.1832992867,130.76,1658.00,1.40,0.00,30.66,140.90
2020-09-04-US-SF-2,Mi8,1283279073000,37.4001717517,-122.1830803767,131.32,1659.00,1.40,0.00,30.87,140.80
2020-09-04-US-SF-2,Mi8,1283279074000,37.3999551917,-122.1828597100,131.98,1660.00,1.40,0.00,31.07,140.80
2020-09-04-US-SF-2,Mi8,1283279075000,37.3997373600,-122.1826376283,132.70,1661.00,1.40,0.00,31.23,140.80
2020-09-04-US-SF-2,Mi8,1283279076000,37.3995183883,-122.1824148333,133.54,1662.00,1.40,0.00,31.38,140.90
2020-09-04-US-SF-2,Mi8,1283279077000,37.3992983117,-122.1821918633,134.42,1663.00,1.30,0.00,31.43,141.00
2020-09-04-US-SF-2,Mi8,1283279078000,37.3990774800,-122.1819687583,135.29,1664.00,1.00,0.00,31.48,141.00
2020-09-04-US-SF-2,Mi8,1283279079000,37.3988566450,-122.1817448667,136.21,1665.00,1.30,0.00,31.54,140.90
2020-09-04-US-SF-2,Mi8,1283279080000,37.3986360250,-122.1815208417,137.09,1666.00,1.30,0.00,31.38,140.90
2020-09-04-US-SF-2,Mi8,1283279081000,37.3984168900,-122.1812986883,137.98,1667.00,1.30,0.00,31.18,141.00
2020-09-04-US-SF-2,Mi8,1283279082000,37.3981989600,-122.1810785450,138.82,1668.00,1.40,0.00,30.97,141.10
2020-09-04-US-SF-2,Mi8,1283279083000,37.3979821300,-122.1808593200,139.69,1669.00,1.40,0.00,30.87,141.00
2020-09-04-US-SF-2,Mi8,1283279084000,37.3977663983,-122.1806403350,140.52,1670.00,1.40,0.00,30.76,140.80
2020-09-04-US-SF-2,Mi8,1283279085000,37.3975516133,-122.1804213300,141.38,1671.00,1.40,0.00,30.66,140.80
2020-09-04-US-SF-2,Mi8,1283279086000,37.3973379933,-122.1802031983,142.24,1672.00,1.30,0.00,30.46,140.80
2020-09-04-US-SF-2,Mi8,1283279087000,37.3971258733,-122.1799865550,143.00,1673.00,1.30,0.00,30.25,140.70
2020-09-04-US-SF-2,Mi8,1283279088000,37.3969153983,-122.1797714750,143.65,1674.00,1.50,0.00,30.04,140.80
2020-09-04-US-SF-2,Mi8,1283279089000,37.3967060817,-122.1795580833,144.21,1675.00,1.20,0.00,29.89,140.90
2020-09-04-US-SF-2,Mi8,1283279090000,37.3964972500,-122.1793460467,144.65,1676.00,1.00,0.00,29.79,141.00
2020-09-04-US-SF-2,Mi8,1283279091000,37.3962883800,-122.1791347950,144.98,1677.00,1.00,0.00,29.79,141.00
2020-09-04-US-SF-2,Mi8,1283279092000,37.3960798383,-122.1789233317,145.16,1678.00,0.90,0.00,29.68,140.90
2020-09-04-US-SF-2,Mi8,1283279093000,37.3958725950,-122.1787123383,145.28,1679.00,0.90,0.00,29.58,140.90
2020-09-04-US-SF-2,Mi8,1283279094000,37.3956659150,-122.1785019967,145.24,1680.00,0.90,0.00,29.53,140.90
2020-09-04-US-SF-2,Mi8,1283279095000,37.3954590033,-122.1782918783,145.17,1681.00,0.90,0.00,29.58,141.00
2020-09-04-US-SF-2,Mi8,1283279096000,37.3952513633,-122.1780815483,144.94,1682.00,0.90,0.00,29.68,141.00
2020-09-04-US-SF-2,Mi8,1283279097000,37.3950431150,-122.1778706733,144.63,1683.00,1.50,0.00,29.68,141.00
2020-09-04-US-SF-2,Mi8,1283279098000,37.3948366867,-122.1776592850,144.43,1684.00,1.50,0.00,29.43,140.30
2020-09-04-US-SF-2,Mi8,1283279099000,37.3946349250,-122.1774456700,144.23,1685.00,1.70,0.00,29.17,139.50
2020-09-04-US-SF-2,Mi8,1283279100000,37.3944365833,-122.1772307567,143.81,1686.00,1.70,0.00,29.07,139.20
2020-09-04-US-SF-2,Mi8,1283279101000,37.3942389817,-122.1770134033,143.10,1687.00,1.20,0.00,29.22,138.20
2020-09-04-US-SF-2,Mi8,1283279102000,37.3940464733,-122.1767877550,142.33,1688.00,1.20,0.00,29.27,135.40
2020-09-04-US-SF-2,Mi8,1283279103000,37.3938627500,-122.1765486167,141.37,1689.00,1.80,0.00,29.58,132.50
2020-09-04-US-SF-2,Mi8,1283279104000,37.3936856383,-122.1762960250,140.31,1690.00,1.80,0.00,29.94,130.10
2020-09-04-US-SF-2,Mi8,1283279105000,37.3935135450,-122.1760324950,139.16,1691.00,1.20,0.00,30.30,128.30
2020-09-04-US-SF-2,Mi8,1283279106000,37.3933471483,-122.1757590300,138.09,1692.00,1.20,0.00,30.56,126.20
2020-09-04-US-SF-2,Mi8,1283279107000,37.3931884467,-122.1754757200,136.90,1693.00,1.20,0.00,30.71,123.80
2020-09-04-US-SF-2,Mi8,1283279108000,37.3930385100,-122.1751833083,135.64,1694.00,1.20,0.00,30.87,121.40
2020-09-04-US-SF-2,Mi8,1283279109000,37.3928981617,-122.1748816733,134.50,1695.00,1.40,0.00,30.97,119.00
2020-09-04-US-SF-2,Mi8,1283279110000,37.3927671467,-122.1745717717,133.33,1696.00,1.40,0.00,31.12,116.80
2020-09-04-US-SF-2,Mi8,1283279111000,37.3926447967,-122.1742543633,132.23,1697.00,1.40,0.00,31.28,114.60
2020-09-04-US-SF-2,Mi8,1283279112000,37.3925331300,-122.1739290333,131.10,1698.00,1.40,0.00,31.38,111.90
2020-09-04-US-SF-2,Mi8,1283279113000,37.3924325917,-122.1735970000,129.90,1699.00,1.00,0.00,31.48,109.70
2020-09-04-US-SF-2,Mi8,1283279114000,37.3923416833,-122.1732596817,128.68,1700.00,1.00,0.00,31.59,107.40
2020-09-04-US-SF-2,Mi8,1283279115000,37.3922618617,-122.1729171233,127.50,1701.00,1.00,0.00,31.64,105.00
2020-09-04-US-SF-2,Mi8,1283279116000,37.3921939750,-122.1725699800,126.29,1702.00,1.00,0.00,31.64,102.60
2020-09-04-US-SF-2,Mi8,1283279117000,37.3921367617,-122.1722197883,125.05,1703.00,0.80,0.00,31.64,100.50
2020-09-04-US-SF-2,Mi8,1283279118000,37.3920892867,-122.1718672867,123.82,1704.00,1.00,0.00,31.64,98.30
2020-09-04-US-SF-2,Mi8,1283279119000,37.3920537767,-122.1715123183,122.55,1705.00,1.00,0.00,31.69,95.70
